Year,LocationAbbr,LocationDesc,Datasource,Category,Topic,Indicator,Break_Out_Category,Break_out,Data_Value_Type,Data_Value_Unit,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Confidence_Limit_Low,Confidence_Limit_High,CategoryID,TopicID,IndicatorID,BreakoutCategoryID,BreakOutID,LocationID,GeoLocation
2013,TN,Tennessee,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Other,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC07,47,"(35.68094058000048, -85.77449091399967)"
2013,TN,Tennessee,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Hispanic,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC04,47,"(35.68094058000048, -85.77449091399967)"
2013,TN,Tennessee,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE01,47,"(35.68094058000048, -85.77449091399967)"
2013,TX,Texas,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Other,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC07,48,"(31.827240407000488, -99.42677020599967)"
2013,TX,Texas,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE01,48,"(31.827240407000488, -99.42677020599967)"
2013,UT,Utah,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Non-Hispanic Black,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC02,49,"(39.360700171000474, -111.58713063499971)"
2013,UT,Utah,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Other,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC07,49,"(39.360700171000474, -111.58713063499971)"
2013,UT,Utah,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE01,49,"(39.360700171000474, -111.58713063499971)"
2013,UT,Utah,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Hispanic,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC04,49,"(39.360700171000474, -111.58713063499971)"
2013,VA,Virginia,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Other,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC07,51,"(37.54268067400045, -78.45789046299967)"
2013,VA,Virginia,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Hispanic,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC04,51,"(37.54268067400045, -78.45789046299967)"
2013,VA,Virginia,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE01,51,"(37.54268067400045, -78.45789046299967)"
2013,VT,Vermont,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Other,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC07,50,"(43.62538123900049, -72.51764079099962)"
2013,VT,Vermont,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Non-Hispanic Black,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC02,50,"(43.62538123900049, -72.51764079099962)"
2014,RI,Rhode Island,BRFSS,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,14.2,,,9.7,20.1,C2,T15,BR017,BOC03,AGE01,44,"(41.70828019300046, -71.52247031399963)"
2013,VT,Vermont,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Hispanic,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC04,50,"(43.62538123900049, -72.51764079099962)"
2013,VT,Vermont,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE01,50,"(43.62538123900049, -72.51764079099962)"
2013,VT,Vermont,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,25-44,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE04,50,"(43.62538123900049, -72.51764079099962)"
2013,WA,Washington,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Hispanic,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC04,53,"(47.52227862900048, -120.47001078999972)"
2013,WA,Washington,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Non-Hispanic Black,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC02,53,"(47.52227862900048, -120.47001078999972)"
2013,WA,Washington,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Other,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC07,53,"(47.52227862900048, -120.47001078999972)"
2013,WA,Washington,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,25-44,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE04,53,"(47.52227862900048, -120.47001078999972)"
2013,WA,Washington,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE01,53,"(47.52227862900048, -120.47001078999972)"
2013,WI,Wisconsin,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Non-Hispanic Black,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC02,55,"(44.39319117400049, -89.81637074199966)"
2013,WI,Wisconsin,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Other,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC07,55,"(44.39319117400049, -89.81637074199966)"
2013,WI,Wisconsin,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE01,55,"(44.39319117400049, -89.81637074199966)"
2013,WI,Wisconsin,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Hispanic,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC04,55,"(44.39319117400049, -89.81637074199966)"
2013,WI,Wisconsin,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,25-44,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE04,55,"(44.39319117400049, -89.81637074199966)"
2013,WV,West Virginia,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Non-Hispanic Black,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC02,54,"(38.66551020200046, -80.71264013499967)"
2013,WV,West Virginia,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Other,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC07,54,"(38.66551020200046, -80.71264013499967)"
2013,WV,West Virginia,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE01,54,"(38.66551020200046, -80.71264013499967)"
2013,WV,West Virginia,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Hispanic,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC04,54,"(38.66551020200046, -80.71264013499967)"
2012,MD,Maryland,BRFSS,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,14.4,,,10.5,19.4,C2,T15,BR017,BOC03,AGE01,24,"(39.29058096400047, -76.60926011099963)"
2013,WY,Wyoming,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Non-Hispanic Black,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC02,56,"(43.23554134300048, -108.10983035299967)"
2013,WY,Wyoming,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE01,56,"(43.23554134300048, -108.10983035299967)"
2013,WY,Wyoming,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Other,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC07,56,"(43.23554134300048, -108.10983035299967)"
2013,WY,Wyoming,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Race,Hispanic,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC04,RAC04,56,"(43.23554134300048, -108.10983035299967)"
2013,WY,Wyoming,BRFSS,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); BRFSS,Age,25-44,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T6,BR004,BOC03,AGE04,56,"(43.23554134300048, -108.10983035299967)"
2011,AR,Arkansas,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR011,BOC03,AGE01,5,"(34.74865012400045, -92.27449074299966)"
2011,AZ,Arizona,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR011,BOC03,AGE01,4,"(34.865970280000454, -111.76381127699972)"
2011,DC,"Washington, DC",BRFSS,Risk Factors,Hypertension,Prevalence of hypertension among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR011,BOC03,AGE01,11,"(38.89037138500049, -77.03196112699965)"
2011,HI,Hawaii,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR011,BOC03,AGE01,15,"(21.304850435000446, -157.85774940299973)"
2011,ID,Idaho,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension among US adults (18+) (Percentage); BRFSS,Race,Non-Hispanic Black,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR011,BOC04,RAC02,16,"(43.682630005000476, -114.3637300419997)"
2011,MT,Montana,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension among US adults (18+) (Percentage); BRFSS,Race,Non-Hispanic Black,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR011,BOC04,RAC02,30,"(47.06652897200047, -109.42442064499971)"
2011,SD,South Dakota,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension among US adults (18+) (Percentage); BRFSS,Race,Non-Hispanic Black,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR011,BOC04,RAC02,46,"(44.353130053000484, -100.3735306369997)"
2011,SD,South Dakota,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR011,BOC03,AGE01,46,"(44.353130053000484, -100.3735306369997)"
2011,TN,Tennessee,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR011,BOC03,AGE01,47,"(35.68094058000048, -85.77449091399967)"
2011,WV,West Virginia,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR011,BOC03,AGE01,54,"(38.66551020200046, -80.71264013499967)"
2013,AZ,Arizona,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR011,BOC03,AGE01,4,"(34.865970280000454, -111.76381127699972)"
2013,DC,"Washington, DC",BRFSS,Risk Factors,Hypertension,Prevalence of hypertension among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR011,BOC03,AGE01,11,"(38.89037138500049, -77.03196112699965)"
2013,NH,New Hampshire,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR011,BOC03,AGE01,33,"(43.65595011300047, -71.50036091999965)"
2013,NH,New Hampshire,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension among US adults (18+) (Percentage); BRFSS,Race,Non-Hispanic Black,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR011,BOC04,RAC02,33,"(43.65595011300047, -71.50036091999965)"
2013,NV,Nevada,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR011,BOC03,AGE01,32,"(39.493240390000494, -117.07184056399967)"
2013,TN,Tennessee,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR011,BOC03,AGE01,47,"(35.68094058000048, -85.77449091399967)"
2013,TN,Tennessee,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension among US adults (18+) (Percentage); BRFSS,Race,Hispanic,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR011,BOC04,RAC04,47,"(35.68094058000048, -85.77449091399967)"
2011,AK,Alaska,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR012,BOC03,AGE01,2,"(64.84507995700051, -147.72205903599973)"
2011,AL,Alabama,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR012,BOC03,AGE01,1,"(32.84057112200048, -86.63186076199969)"
2011,AR,Arkansas,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR012,BOC03,AGE01,5,"(34.74865012400045, -92.27449074299966)"
2011,AZ,Arizona,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR012,BOC03,AGE01,4,"(34.865970280000454, -111.76381127699972)"
2011,CA,California,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR012,BOC03,AGE01,6,"(37.63864012300047, -120.99999953799971)"
2011,CO,Colorado,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR012,BOC03,AGE01,8,"(38.843840757000464, -106.13361092099967)"
2011,DC,"Washington, DC",BRFSS,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR012,BOC03,AGE01,11,"(38.89037138500049, -77.03196112699965)"
2011,DE,Delaware,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR012,BOC03,AGE01,10,"(39.008830667000495, -75.57774116799965)"
2011,FL,Florida,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR012,BOC03,AGE01,12,"(28.932040377000476, -81.92896053899966)"
2011,HI,Hawaii,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR012,BOC03,AGE01,15,"(21.304850435000446, -157.85774940299973)"
2011,IA,Iowa,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR012,BOC03,AGE01,19,"(42.46940091300047, -93.81649055599968)"
2011,ID,Idaho,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR012,BOC03,AGE01,16,"(43.682630005000476, -114.3637300419997)"
2011,IL,Illinois,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR012,BOC03,AGE01,17,"(40.48501028300046, -88.99771017799969)"
2011,IN,Indiana,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR012,BOC03,AGE01,18,"(39.766910452000445, -86.14996019399968)"
2011,KS,Kansas,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR012,BOC03,AGE01,20,"(38.34774030000045, -98.20078122699965)"
2011,KY,Kentucky,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR012,BOC03,AGE01,21,"(37.645970271000465, -84.77497104799966)"
2011,LA,Louisiana,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR012,BOC03,AGE01,22,"(31.31266064400046, -92.44568007099969)"
2011,MA,Massachusetts,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR012,BOC03,AGE01,25,"(42.27687047000046, -72.08269067499964)"
2011,MD,Maryland,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR012,BOC03,AGE01,24,"(39.29058096400047, -76.60926011099963)"
2011,ME,Maine,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR012,BOC03,AGE01,23,"(45.254228894000505, -68.98503133599962)"
2011,MI,Michigan,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR012,BOC03,AGE01,26,"(44.6613195430005, -84.71439026999968)"
2011,MN,Minnesota,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR012,BOC03,AGE01,27,"(46.35564873600049, -94.79420050299967)"
2011,MO,Missouri,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR012,BOC03,AGE01,29,"(38.635790776000476, -92.56630005299968)"
2011,MS,Mississippi,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR012,BOC03,AGE01,28,"(32.745510099000455, -89.53803082499968)"
2011,MT,Montana,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR012,BOC03,AGE01,30,"(47.06652897200047, -109.42442064499971)"
2011,ND,North Dakota,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR012,BOC03,AGE01,38,"(47.47531977900047, -100.11842104899966)"
2011,NE,Nebraska,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR012,BOC03,AGE01,31,"(41.6410409880005, -99.36572062299967)"
2011,NH,New Hampshire,BRFSS,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C2,T9,BR012,BOC03,AGE01,33,"(43.65595011300047, -71.50036091999965)"
